,Unnamed: 0.1,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,10,07-26-2024,This Ultra-High-Yield Dividend Stock Continues Growing Its Payout (For Now),https://www.fool.com/investing/2024/07/26/this-ultra-high-yield-dividend-stock-continues-gro/?source=iedfolrf0000001,The Motley Fool,positive,0.8833009004592896,0.8833009004592896,0.1069238409399986,0.0097752446308732,0.8735256558284163,0.11377438018098474,0.5568871900904924
11,11,11,07-24-2024,Alternative Energy Likely to Flourish in Near Future: 5 Picks - Zacks Investment Research,https://www.zacks.com/stock/news/2307650/alternative-energy-likely-to-flourish-in-near-future-5-picks,Zacks Investment Research,neutral,0.778077244758606,0.2133377790451049,0.778077244758606,0.0085849966853857,0.2047527823597192,0.11377438018098474,0.5568871900904924
12,12,12,07-21-2024,Should You Buy the Second-Highest Yielding Vanguard S&P 500 Sector ETF? - The Motley Fool,https://www.fool.com/investing/2024/07/21/buy-vanguard-etf-utilities-sector/,The Motley Fool,neutral,0.9196000099182128,0.0521264187991619,0.9196000099182128,0.0282735452055931,0.0238528735935688,0.11377438018098474,0.5568871900904924
13,13,13,07-14-2024,Want Decades of Passive Income? Buy This ETF and Hold It Forever - The Motley Fool,https://www.fool.com/investing/2024/07/14/want-decades-of-passive-income-buy-this-etf-and-ho/,The Motley Fool,neutral,0.9346760511398317,0.0406453721225261,0.9346760511398317,0.0246785525232553,0.0159668195992708,0.11377438018098474,0.5568871900904924
14,14,14,07-10-2024,5 Alternative Energy Stocks to Buy Amid Solid Industry Rally - Zacks Investment Research,https://www.zacks.com/stock/news/2299173/5-alternative-energy-stocks-to-buy-amid-solid-industry-rally,Zacks Investment Research,positive,0.9053441882133484,0.9053441882133484,0.0802732706069946,0.0143824592232704,0.890961728990078,0.11377438018098474,0.5568871900904924
15,15,15,07-05-2024,Why NextEra Energy Partners Stock Slumped 18% in June - The Motley Fool,https://www.fool.com/investing/2024/07/05/why-nextera-energy-partners-stock-slumped-18-june/,The Motley Fool,negative,0.96043860912323,0.0088381450623273,0.0307231675833463,0.96043860912323,-0.9516004640609027,0.11377438018098474,0.5568871900904924
16,16,16,07-04-2024,"NextEra’s NEE stock yields 2.8%, NEP yields 14%: better buy? - Invezz",https://invezz.com/news/2024/07/04/nexteras-nee-stock-yields-2-8-nep-yields-14-better-buy/,Invezz,neutral,0.883300244808197,0.1040797606110572,0.883300244808197,0.0126199601218104,0.0914598004892468,0.11377438018098474,0.5568871900904924
17,17,17,07-01-2024,Why NextEra Energy Partners Plunged Today,https://www.fool.com/investing/2024/07/01/why-nextera-energy-partners-plunged-today/,The Motley Fool,negative,0.6379047632217407,0.0463740266859531,0.3157212734222412,0.6379047632217407,-0.5915307365357876,0.11377438018098474,0.5568871900904924
18,18,18,07-01-2024,Why This NextEra Energy Analyst Is No Longer Bullish,https://www.benzinga.com/analyst-ratings/analyst-color/24/07/39579058/why-this-nextera-energy-analyst-is-no-longer-bullish,Benzinga,neutral,0.9039167761802672,0.0487892925739288,0.9039167761802672,0.0472939424216747,0.0014953501522540977,0.11377438018098474,0.5568871900904924
19,19,19,06-28-2024,5 Alternative Energy Stocks to Buy Backed by EV Market Boom,https://www.zacks.com/commentary/2294780/5-alternative-energy-stocks-to-buy-backed-by-ev-market-boom,Zacks Investment Research,neutral,0.8773171901702881,0.1140073761343956,0.8773171901702881,0.0086753778159618,0.1053319983184338,0.11377438018098474,0.5568871900904924
