,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,01-10-2025,"Deal Dispatch: TD Bank To Sell Charles Schwab Stake? Eyenovia, Smart Share Hit Auction Block",https://www.benzinga.com/ma/25/01/42921113/deal-dispatch-td-bank-charles-schwab-eyenovia-smart-share-hit-auction-block,Benzinga,neutral,0.929965317249298,0.0532342903316021,0.929965317249298,0.0168004184961318,0.0364338718354703,-0.025627643521875115,0.48718617823906246
11,11,01-10-2025,Why Are Constellation Energy Shares Surging On Friday?,https://www.benzinga.com/ma/25/01/42916941/why-constellation-energy-shares-are-surging-on-friday,Benzinga,neutral,0.7436526417732239,0.0579797215759754,0.7436526417732239,0.1983675956726074,-0.140387874096632,-0.025627643521875115,0.48718617823906246
12,12,01-10-2025,Here's Why Vistra Was a Top Performer in the S&P 500 in 2024,https://www.fool.com/investing/2025/01/10/heres-why-vistra-was-a-top-performer-in-the-sp-500/?source=iedfolrf0000001,The Motley Fool,neutral,0.7831628918647766,0.2031740546226501,0.7831628918647766,0.0136631093919277,0.1895109452307224,-0.025627643521875115,0.48718617823906246
13,13,12-29-2024,Want to Cash In on the AI Boom in 2025? Check Out This Electrifying ETF.,https://www.fool.com/investing/2024/12/29/want-to-cash-in-on-the-ai-boom-in-2025-check-out-t/?source=iedfolrf0000001,The Motley Fool,neutral,0.8465508818626404,0.1443573534488678,0.8465508818626404,0.0090918010100722,0.1352655524387956,-0.025627643521875115,0.48718617823906246
14,14,12-06-2024,Artificial Intelligence (AI) Companies Are Going Nuclear: Here Are 3 Energy Stocks You Should Know,https://www.fool.com/investing/2024/12/06/artificial-intelligence-ai-nuclear-energy-stock/?source=iedfolrf0000001,The Motley Fool,neutral,0.9349311590194702,0.0374003835022449,0.9349311590194702,0.0276684612035751,0.009731922298669801,-0.025627643521875115,0.48718617823906246
15,15,12-04-2024,Billionaire Philippe Laffont Just Bought 2.8 Million Shares of This Unstoppable Nuclear Power Stock,https://www.fool.com/investing/2024/12/04/billionaire-philippe-laffont-bought-28-million/?source=iedfolrf0000001,The Motley Fool,neutral,0.8946621417999268,0.0946052968502044,0.8946621417999268,0.0107325967401266,0.0838727001100778,-0.025627643521875115,0.48718617823906246
16,16,11-21-2024,A Once-in-a-Decade Investment Opportunity: 1 Little-Known Vanguard Index Fund to Buy for the Artificial Intelligence (AI) Boom,https://www.fool.com/investing/2024/11/21/once-in-decade-opportunity-1-index-fund-to-buy-ai/?source=iedfolrf0000001,The Motley Fool,neutral,0.8173559308052063,0.1736525297164917,0.8173559308052063,0.0089915487915277,0.164660980924964,-0.025627643521875115,0.48718617823906246
17,17,11-09-2024,2 Brilliant Growth Stocks to Buy Now and Hold for the Long Term,https://www.fool.com/investing/2024/11/09/2-brilliant-growth-stocks-to-buy-now-and-hold-for/?source=iedfolrf0000001,The Motley Fool,neutral,0.8755680918693542,0.1101617366075515,0.8755680918693542,0.0142701491713523,0.0958915874361992,-0.025627643521875115,0.48718617823906246
18,18,11-05-2024,Why Oklo Stock Skyrocketed 178% in October,https://www.fool.com/investing/2024/11/05/why-oklo-stock-skyrocketed-178-in-october/?source=iedfolrf0000001,The Motley Fool,positive,0.6122397780418396,0.6122397780418396,0.0854212641716003,0.30233895778656,0.3099008202552796,-0.025627643521875115,0.48718617823906246
19,19,11-04-2024,"Why Oklo, Nano Nuclear, and NuScale Power Stocks All Dropped Today",https://www.fool.com/investing/2024/11/04/oklo-nano-nuclear-nuscale-power-stocks-all-drop/?source=iedfolrf0000001,The Motley Fool,negative,0.9587186574935912,0.0116582112386822,0.029623107984662,0.9587186574935912,-0.947060446254909,-0.025627643521875115,0.48718617823906246
