,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,12-17-2024,Nuclear Energy Stocks: Is It Time to Buy After the Latest Dip?,https://www.investing.com/analysis/nuclear-energy-stocks-is-it-time-to-buy-after-the-latest-dip-200655358,Investing.com,neutral,0.77061527967453,0.0955530628561973,0.77061527967453,0.1338316947221756,-0.038278631865978296,0.16451163212768732,0.5822558160638437
11,11,12-14-2024,Billionaire David Tepper Sells Nvidia Stock and Buys a Shocking Artificial Intelligence (AI) Stock Instead,https://www.fool.com/investing/2024/12/14/billionaire-sell-nvidia-stock-buy-shock-ai-stock/?source=iedfolrf0000001,The Motley Fool,neutral,0.9242874383926392,0.0374099351465702,0.9242874383926392,0.0383026264607906,-0.0008926913142204007,0.16451163212768732,0.5822558160638437
12,12,12-06-2024,Energy Storage System Market Report 2024 -  Thermal Energy Storage Systems are Critical in the Integration of Renewable Energy Sources into the Grid - Forecasts to 2029,https://www.globenewswire.com/news-release/2024/12/06/2993225/28124/en/Energy-Storage-System-Market-Report-2024-Thermal-Energy-Storage-Systems-are-Critical-in-the-Integration-of-Renewable-Energy-Sources-into-the-Grid-Forecasts-to-2029.html,GlobeNewswire Inc.,neutral,0.8829388618469238,0.1073517873883247,0.8829388618469238,0.0097093544900417,0.09764243289828299,0.16451163212768732,0.5822558160638437
13,13,12-05-2024,Why Vistra Stock Jumped 28% in November,https://www.fool.com/investing/2024/12/04/why-vistra-stock-jumped-27-in-november/?source=iedfolrf0000001,The Motley Fool,positive,0.9327430725097656,0.9327430725097656,0.0517741069197654,0.015482828952372,0.9172602435573937,0.16451163212768732,0.5822558160638437
14,14,12-01-2024,"This Little-Known AI Stock Is Up 315% in 2024, and History Says It Could Soar Again in 2025 (Hint: Not Palantir)",https://www.fool.com/investing/2024/12/01/ai-stock-up-315-could-soar-again-2025-not-palantir/?source=iedfolrf0000001,The Motley Fool,positive,0.8628758192062378,0.8628758192062378,0.1262865364551544,0.0108376154676079,0.8520382037386299,0.16451163212768732,0.5822558160638437
15,15,11-27-2024,3 Stocks to Be Grateful for This Thanksgiving,https://www.investing.com/analysis/3-stocks-to-be-grateful-for-this-thanksgiving-200654645,Investing.com,neutral,0.7378588318824768,0.2453128695487976,0.7378588318824768,0.0168283302336931,0.2284845393151045,0.16451163212768732,0.5822558160638437
16,16,11-21-2024,A Once-in-a-Decade Investment Opportunity: 1 Little-Known Vanguard Index Fund to Buy for the Artificial Intelligence (AI) Boom,https://www.fool.com/investing/2024/11/21/once-in-decade-opportunity-1-index-fund-to-buy-ai/?source=iedfolrf0000001,The Motley Fool,neutral,0.8173559308052063,0.1736525297164917,0.8173559308052063,0.0089915487915277,0.164660980924964,0.16451163212768732,0.5822558160638437
17,17,11-12-2024,3 Nuclear Energy Stocks to Benefit From AI-Driven Demand,https://www.investing.com/analysis/3-nuclear-energy-stocks-to-benefit-from-aidriven-demand-200654084,Investing.com,positive,0.8869910836219788,0.8869910836219788,0.105580098927021,0.0074287774041295,0.8795623062178493,0.16451163212768732,0.5822558160638437
18,18,11-07-2024,ProPicks AI Top-10: 2 Stocks Making Jaw-Dropping 80%+ Moves After Years of Lull,https://www.investing.com/analysis/propicks-ai-top10-2-stocks-making-jawdropping-80-moves-after-years-of-lull-200653876,Investing.com,positive,0.5977441668510437,0.5977441668510437,0.158978134393692,0.2432777136564254,0.35446645319461834,0.16451163212768732,0.5822558160638437
19,19,11-05-2024,"Jim Cramer Keeps Recommending Tesla Because He Loves 'Space Stuff,' But He's Not Keen On Ford: 'I Can't Recommend The Stock'",https://www.benzinga.com/markets/equities/24/11/41734231/jim-cramer-keeps-recommending-tesla-because-he-loves-space-stuff-but-hes-not-keen-on-ford-i-cant,Benzinga,neutral,0.8566738963127136,0.0513875782489776,0.8566738963127136,0.0919385701417923,-0.0405509918928147,0.16451163212768732,0.5822558160638437
