,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
10,10,04-01-2024,"Micron, Iris Energy, Trip.com Group And Other Big Stocks Moving Higher On Monday",https://www.benzinga.com/news/24/04/38028346/micron-iris-energy-trip-com-group-and-other-big-stocks-moving-higher-on-monday,Benzinga,positive,0.9250379800796508,0.9250379800796508,0.0531324669718742,0.0218295436352491,0.9032084364444016,0.3081528111128137,0.6540764055564068
11,11,03-12-2024,Ballard Power Systems Analysts Slash Their Forecasts After Q4 Results,https://www.benzinga.com/news/earnings/24/03/37630628/ballard-power-systems-analysts-slash-their-forecasts-after-q4-results,Benzinga,negative,0.9561110138893129,0.0070795509964227,0.0368094407021999,0.9561110138893129,-0.9490314628928902,0.3081528111128137,0.6540764055564068
12,12,03-11-2024,Ballard (BLDP) Q4 Earnings: Taking a Look at Key Metrics Versus Estimates,https://www.zacks.com/stock/news/2238715/ballard-bldp-q4-earnings-taking-a-look-at-key-metrics-versus-estimates,Zacks Investment Research,neutral,0.8950596451759338,0.0886784121394157,0.8950596451759338,0.0162619184702634,0.0724164936691523,0.3081528111128137,0.6540764055564068
13,13,03-07-2024,Snap One Holdings Corp. (SNPO) Q4 Earnings Top Estimates,https://www.zacks.com/stock/news/2237669/snap-one-holdings-corp-snpo-q4-earnings-top-estimates,Zacks Investment Research,neutral,0.6640084981918335,0.1188070625066757,0.6640084981918335,0.217184379696846,-0.0983773171901703,0.3081528111128137,0.6540764055564068
14,14,03-07-2024,Should You Buy Ballard Power (BLDP) Ahead of Earnings?,https://www.zacks.com/stock/news/2237153/should-you-buy-ballard-power-bldp-ahead-of-earnings,Zacks Investment Research,neutral,0.92939031124115,0.0551119893789291,0.92939031124115,0.0154977273195981,0.039614262059330996,0.3081528111128137,0.6540764055564068
15,15,03-05-2024,Allient (ALNT) Surpasses Q4 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2236357/allient-alnt-surpasses-q4-earnings-and-revenue-estimates,Zacks Investment Research,positive,0.9565114974975586,0.9565114974975586,0.0230396389961242,0.0204488057643175,0.9360626917332411,0.3081528111128137,0.6540764055564068
16,16,03-04-2024,Ballard Power Systems (BLDP) Expected to Beat Earnings Estimates: What to Know Ahead of Q4 Release,https://www.zacks.com/stock/news/2235403/ballard-power-systems-bldp-expected-to-beat-earnings-estimates-what-to-know-ahead-of-q4-release,Zacks Investment Research,positive,0.6108996868133545,0.6108996868133545,0.370227187871933,0.018873069435358,0.5920266173779964,0.3081528111128137,0.6540764055564068
17,17,02-28-2024,Novanta (NOVT) Meets Q4 Earnings Estimates,https://www.zacks.com/stock/news/2233005/novanta-novt-meets-q4-earnings-estimates,Zacks Investment Research,positive,0.8859024047851562,0.8859024047851562,0.059066466987133,0.055031195282936,0.8308712095022203,0.3081528111128137,0.6540764055564068
18,18,02-14-2024,Vishay Precision (VPG) Q4 Earnings and Revenues Beat Estimates,https://www.zacks.com/stock/news/2225954/vishay-precision-vpg-q4-earnings-and-revenues-beat-estimates,Zacks Investment Research,positive,0.9316876530647278,0.9316876530647278,0.0264665428549051,0.0418458804488182,0.8898417726159096,0.3081528111128137,0.6540764055564068
19,19,01-21-2024,1 Hydrogen Stock to Buy Hand Over Fist and 2 to Avoid,https://www.fool.com/investing/2024/01/21/hydrogen-stock-to-buy-hand-over-fist-2-to-avoid/,The Motley Fool,neutral,0.93545264005661,0.0470053032040596,0.93545264005661,0.0175420027226209,0.0294633004814387,0.3081528111128137,0.6540764055564068
