timestamp,title,url,source
03-07-2024,"Atmos Energy (ATO) Rides on Investments, Expanding Customer Base",https://www.zacks.com/stock/news/2237407/atmos-energy-ato-rides-on-investments-expanding-customer-base,Zacks Investment Research
03-06-2024,Reasons to Add Avangrid (AGR) to Your Portfolio Right Now,https://www.zacks.com/stock/news/2236492/reasons-to-add-avangrid-agr-to-your-portfolio-right-now,Zacks Investment Research
03-05-2024,Mizuho Maintains Neutral Rating for Idacorp: Here's What You Need To Know,https://www.benzinga.com/insights/analyst-ratings/24/03/37488200/mizuho-maintains-neutral-rating-for-idacorp-heres-what-you-need-to-know,Benzinga
03-05-2024,Reasons to Add NiSource (NI) Stock to Your Portfolio Now,https://www.zacks.com/stock/news/2235962/reasons-to-add-nisource-ni-stock-to-your-portfolio-now,Zacks Investment Research
03-05-2024,Reasons to Add MDU Resources (MDU) to Your Portfolio Now,https://www.zacks.com/stock/news/2235815/reasons-to-add-mdu-resources-mdu-to-your-portfolio-now,Zacks Investment Research
02-23-2024,"Company News for Feb 23, 2024",https://www.zacks.com/stock/news/2230857/company-news-for-feb-23-2024,Zacks Investment Research
02-23-2024,"Edison International (EIX) Q4 Earnings Beat, Revenues Fall Y/Y",https://www.zacks.com/stock/news/2230763/edison-international-eix-q4-earnings-beat-revenues-fall-yy,Zacks Investment Research
02-22-2024,"Entergy's (ETR) Q4 Earnings Lag Estimates, Revenues Fall Y/Y",https://www.zacks.com/stock/news/2230181/entergys-etr-q4-earnings-lag-estimates-revenues-fall-yy,Zacks Investment Research
02-22-2024,PSEG (PEG) to Report Q4 Earnings: Here's What to Expect,https://www.zacks.com/stock/news/2230037/pseg-peg-to-report-q4-earnings-heres-what-to-expect,Zacks Investment Research
02-19-2024,"Southern (SO) Q4 Earnings Beat on Lower Costs, Sales Miss",https://www.zacks.com/stock/news/2227741/southern-so-q4-earnings-beat-on-lower-costs-sales-miss,Zacks Investment Research
02-15-2024,"IDACORP's (IDA) Q4 Earnings Top Estimates, Clean Energy Added",https://www.zacks.com/stock/news/2227126/idacorps-ida-q4-earnings-top-estimates-clean-energy-added,Zacks Investment Research
02-15-2024,IdaCorp (IDA) Q4 Earnings Beat Estimates,https://www.zacks.com/stock/news/2226965/idacorp-ida-q4-earnings-beat-estimates,Zacks Investment Research
02-15-2024,"Down -6.89% in 4 Weeks, Here's Why IdaCorp (IDA) Looks Ripe for a Turnaround",https://www.zacks.com/stock/news/2226821/down--689-in-4-weeks-heres-why-idacorp-ida-looks-ripe-for-a-turnaround,Zacks Investment Research
02-14-2024,PPL to Release Q4 Earnings: Here's What You Need to Know,https://www.zacks.com/stock/news/2225996/ppl-to-release-q4-earnings-heres-what-you-need-to-know,Zacks Investment Research
02-12-2024,3 Top Dividend Stocks to Maximize Your Retirement Income,https://www.zacks.com/stock/news/2224627/3-top-dividend-stocks-to-maximize-your-retirement-income,Zacks Investment Research
02-09-2024,Portland General Electric (POR) Reports Next Week: Wall Street Expects Earnings Growth,https://www.zacks.com/stock/news/2224163/portland-general-electric-por-reports-next-week-wall-street-expects-earnings-growth,Zacks Investment Research
02-09-2024,"Down -6.81% in 4 Weeks, Here's Why You Should You Buy the Dip in IdaCorp (IDA)",https://www.zacks.com/stock/news/2224056/down--681-in-4-weeks-heres-why-you-should-you-buy-the-dip-in-idacorp-ida,Zacks Investment Research
02-09-2024,Consolidated Edison (ED) to Post Q4 Earnings: What's in Store?,https://www.zacks.com/stock/news/2223964/consolidated-edison-ed-to-post-q4-earnings-whats-in-store,Zacks Investment Research
02-08-2024,IdaCorp (IDA) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,https://www.zacks.com/stock/news/2223469/idacorp-ida-expected-to-beat-earnings-estimates-can-the-stock-move-higher,Zacks Investment Research
02-08-2024,Eversource Energy (ES) to Report Q4 Earnings: What's in Store?,https://www.zacks.com/stock/news/2223283/eversource-energy-es-to-report-q4-earnings-whats-in-store,Zacks Investment Research
02-06-2024,DTE Energy (DTE) to Post Q4 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2221550/dte-energy-dte-to-post-q4-earnings-whats-in-the-cards,Zacks Investment Research
02-05-2024,What's in Store for National Fuel Gas (NFG) in Q1 Earnings?,https://www.zacks.com/stock/news/2220803/whats-in-store-for-national-fuel-gas-nfg-in-q1-earnings,Zacks Investment Research
02-05-2024,Duke Energy (DUK) to Post Q4 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2220799/duke-energy-duk-to-post-q4-earnings-whats-in-the-cards,Zacks Investment Research
02-02-2024,What's in Store for PNM Resources (PNM) in Q4 Earnings?,https://www.zacks.com/stock/news/2220100/whats-in-store-for-pnm-resources-pnm-in-q4-earnings,Zacks Investment Research
02-02-2024,FirstEnergy (FE) to Report Q4 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2220094/firstenergy-fe-to-report-q4-earnings-whats-in-the-cards,Zacks Investment Research
02-02-2024,Atmos Energy (ATO) to Report Q1 Earnings: What's in Store?,https://www.zacks.com/stock/news/2220079/atmos-energy-ato-to-report-q1-earnings-whats-in-store,Zacks Investment Research
01-29-2024,CMS Energy (CMS) to Report Q4 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2217323/cms-energy-cms-to-report-q4-earnings-whats-in-the-cards,Zacks Investment Research
01-29-2024,Improve Your Retirement Income with These 3 Top-Ranked Dividend Stocks,https://www.zacks.com/stock/news/2216999/improve-your-retirement-income-with-these-3-top-ranked-dividend-stocks,Zacks Investment Research
01-26-2024,IdaCorp (IDA) Moves to Strong Buy: Rationale Behind the Upgrade,https://www.zacks.com/stock/news/2216596/idacorp-ida-moves-to-strong-buy-rationale-behind-the-upgrade,Zacks Investment Research
01-26-2024,UGI Corporation (UGI) to Post Q1 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2216343/ugi-corporation-ugi-to-post-q1-earnings-whats-in-the-cards,Zacks Investment Research
01-25-2024,Xcel Energy (XEL) Misses Q4 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2215545/xcel-energy-xel-misses-q4-earnings-and-revenue-estimates,Zacks Investment Research
01-24-2024,Why IdaCorp (IDA) is Poised to Beat Earnings Estimates Again,https://www.zacks.com/stock/news/2215187/why-idacorp-ida-is-poised-to-beat-earnings-estimates-again,Zacks Investment Research
01-24-2024,"TotalEnergies (TTE) to Buy Kyon Energy, Boost German Foothold",https://www.zacks.com/stock/news/2214783/totalenergies-tte-to-buy-kyon-energy-boost-german-foothold,Zacks Investment Research
